time_open,time_close,time_high,time_low,quote.USDT.open,quote.USDT.high,quote.USDT.low,quote.USDT.close,quote.USDT.volume,quote.USDT.market_cap,quote.USDT.timestamp
2021-11-27T00:00:00.000Z,2021-11-27T23:59:59.999Z,2021-11-27T08:37:03.000Z,2021-11-27T00:07:04.000Z,53716.73093569352,55325.69093642127,53611.61463796276,54754.89440238083,30527303037.754635,1034039664956.531,2021-11-27T23:59:11.000Z
2021-11-28T00:00:00.000Z,2021-11-28T23:59:59.999Z,2021-11-28T23:33:02.000Z,2021-11-28T18:43:02.000Z,54752.84205511664,57386.27542252847,53560.2619078555,57241.28047274368,28113361016.743725,1081044856135.8032,2021-11-28T23:59:10.000Z
2021-11-29T00:00:00.000Z,2021-11-29T23:59:59.999Z,2021-11-29T18:28:02.000Z,2021-11-29T09:56:02.000Z,57284.721384046854,58815.68404926157,56757.013610945396,57776.18796976634,32353828978.237534,1091200084923.8881,2021-11-29T23:59:41.000Z
2021-11-30T00:00:00.000Z,2021-11-30T23:59:59.999Z,2021-11-30T15:17:04.000Z,2021-11-30T06:18:09.000Z,57799.723199150576,59053.30853107043,56008.67912646587,56989.14189849855,36698108823.47354,1076381676749.0518,2021-11-30T23:59:48.000Z
2021-12-01T00:00:00.000Z,2021-12-01T23:59:59.999Z,2021-12-01T16:18:11.000Z,2021-12-01T21:08:07.000Z,56891.710997772156,58988.369607495806,56560.423787706015,57215.21987495289,36848785893.27046,1080701784907.7053,2021-12-01T23:59:41.000Z
2021-12-02T00:00:00.000Z,2021-12-02T23:59:59.999Z,2021-12-02T15:04:02.000Z,2021-12-02T03:21:08.000Z,57202.76420455687,57353.47500228291,55856.814730766375,56467.974578521455,32374325536.00797,1066643335604.8009,2021-12-02T23:59:10.000Z
2021-12-03T00:00:00.000Z,2021-12-03T23:59:59.999Z,2021-12-03T13:34:02.000Z,2021-12-03T20:20:02.000Z,56499.31699385202,57441.9948723527,52472.160648604724,53565.17610944812,39764584138.85129,1011865888692.2847,2021-12-03T23:59:10.000Z
2021-12-04T00:00:00.000Z,2021-12-04T23:59:59.999Z,2021-12-04T00:21:02.000Z,2021-12-04T05:28:02.000Z,53694.72774320529,53853.74498455338,42802.67904384989,49200.37019928073,61385260229.133545,929461069161.5908,2021-12-04T23:59:11.000Z
2021-12-05T00:00:00.000Z,2021-12-05T23:59:59.999Z,2021-12-05T00:24:02.000Z,2021-12-05T15:51:02.000Z,49201.183977327826,49669.768828917,47855.400731985166,49337.75297489281,37174772510.38115,932107922912.081,2021-12-05T23:59:10.000Z
2021-12-06T00:00:00.000Z,2021-12-06T23:59:59.999Z,2021-12-06T22:55:02.000Z,2021-12-06T11:14:02.000Z,49382.3568641781,50884.747721236105,47242.0478879755,50513.84014584967,37656031369.73136,954381319269.6858,2021-12-06T23:59:09.000Z
2021-12-07T00:00:00.000Z,2021-12-07T23:59:59.999Z,2021-12-07T15:46:02.000Z,2021-12-07T22:24:02.000Z,50513.045880283826,51903.12853143366,50143.62297344541,50650.85265993426,33644113405.889317,957018736769.187,2021-12-07T23:59:09.000Z
2021-12-08T00:00:00.000Z,2021-12-08T23:59:59.999Z,2021-12-08T15:24:02.000Z,2021-12-08T12:26:02.000Z,50618.447503714844,51117.78724053878,48748.16236321879,50536.83337782617,28497765612.147682,954917774890.8807,2021-12-08T23:59:10.000Z
2021-12-09T00:00:00.000Z,2021-12-09T23:59:59.999Z,2021-12-09T00:16:02.000Z,2021-12-09T20:46:04.000Z,50482.08518389642,50774.926006415044,47361.341644192515,47630.12896956153,29577500049.99968,900041541320.1013,2021-12-09T23:59:11.000Z
2021-12-10T00:00:00.000Z,2021-12-10T23:59:59.999Z,2021-12-10T13:37:02.000Z,2021-12-10T23:55:02.000Z,47600.17653941846,49971.23633099587,46942.240837585414,47161.24269779705,30912216276.607502,891226895690.7921,2021-12-10T23:59:11.000Z
2021-12-11T00:00:00.000Z,2021-12-11T23:59:59.999Z,2021-12-11T23:37:02.000Z,2021-12-11T00:19:02.000Z,47182.53466715701,49433.64172271382,46881.087109709624,49335.08061529159,25761547190.21222,932354679520.9976,2021-12-11T23:59:11.000Z
2021-12-12T00:00:00.000Z,2021-12-12T23:59:59.999Z,2021-12-12T18:16:02.000Z,2021-12-12T10:12:02.000Z,49327.43146652103,50719.37288575162,48717.193009905495,50045.76157692603,21916200417.195217,945829511450.47,2021-12-12T23:59:11.000Z
2021-12-13T00:00:00.000Z,2021-12-13T23:59:59.999Z,2021-12-13T00:17:02.000Z,2021-12-13T19:42:02.000Z,50062.15021523898,50177.208996881374,45889.89741415421,46731.382395459375,32162529600.619793,883230417369.8413,2021-12-13T23:59:12.000Z
2021-12-14T00:00:00.000Z,2021-12-14T23:59:59.999Z,2021-12-14T23:54:02.000Z,2021-12-14T00:18:02.000Z,46703.72622076994,48395.03781285896,46391.51220641357,46591.42547734799,34622859041.53,880617218093.5642,2021-12-14T23:59:11.000Z
2021-12-15T00:00:00.000Z,2021-12-15T23:59:59.999Z,2021-12-15T20:40:03.000Z,2021-12-15T16:01:02.000Z,48357.742185502924,49459.03731270288,46651.76725495807,48877.059969723545,36527135433.22426,923872623481.8018,2021-12-15T23:59:11.000Z
2021-12-16T00:00:00.000Z,2021-12-16T23:59:59.999Z,2021-12-16T11:45:02.000Z,2021-12-16T23:37:02.000Z,48880.80054658341,49359.08140127667,47592.1285445572,47653.017811066486,27261052499.75165,900771271613.4701,2021-12-16T23:59:11.000Z
2021-12-17T00:00:00.000Z,2021-12-17T23:59:59.999Z,2021-12-17T01:22:02.000Z,2021-12-17T15:18:02.000Z,47641.32463043638,47995.517734666966,45599.44127751952,46163.44033850118,32875163068.716854,872657518954.9159,2021-12-17T23:59:11.000Z
2021-12-18T00:00:00.000Z,2021-12-18T23:59:59.999Z,2021-12-18T11:00:02.000Z,2021-12-18T02:06:02.000Z,46180.538041094216,47300.32826714331,45577.23889092793,46840.20510128636,26093517628.089012,885487987445.5776,2021-12-18T23:59:11.000Z
2021-12-19T00:00:00.000Z,2021-12-19T23:59:59.999Z,2021-12-19T14:02:02.000Z,2021-12-19T01:31:02.000Z,46845.29540725783,48075.01631020917,46468.23932946226,46707.582381247055,25154359489.933083,883022024881.7565,2021-12-19T23:59:11.000Z
2021-12-20T00:00:00.000Z,2021-12-20T23:59:59.999Z,2021-12-20T21:16:02.000Z,2021-12-20T14:23:02.000Z,46707.631956077705,47398.402081853834,45640.4009383972,46928.55721964016,30993787319.60642,887244208147.7589,2021-12-20T23:59:12.000Z
2021-12-21T00:00:00.000Z,2021-12-21T23:59:59.999Z,2021-12-21T12:36:02.000Z,2021-12-21T01:25:04.000Z,46934.36168470798,49293.33367958397,46679.328095292934,48917.213605581426,27045077861.60843,924889057517.0775,2021-12-21T23:59:12.000Z
2021-12-22T00:00:00.000Z,2021-12-22T23:59:59.999Z,2021-12-22T02:55:02.000Z,2021-12-22T13:40:06.000Z,48917.695602089116,49534.52478289107,48469.922323813524,48612.384303298066,24439872403.47419,919171129287.3322,2021-12-22T23:59:09.000Z
2021-12-23T00:00:00.000Z,2021-12-23T23:59:59.999Z,2021-12-23T19:49:04.000Z,2021-12-23T07:56:02.000Z,48610.218878677566,51413.13247753458,48046.29645972274,50764.84191621364,28212931766.05963,959918386045.0315,2021-12-23T23:59:11.000Z
2021-12-24T00:00:00.000Z,2021-12-24T23:59:59.999Z,2021-12-24T19:11:02.000Z,2021-12-24T15:05:02.000Z,50786.345896998624,51772.45847745822,50486.03497042884,50761.18378774838,24338658219.485485,959897792515.111,2021-12-24T23:59:11.000Z
2021-12-25T00:00:00.000Z,2021-12-25T23:59:59.999Z,2021-12-25T02:34:02.000Z,2021-12-25T17:26:02.000Z,50793.86665364889,51156.539608507075,50217.72028122077,50433.75844790851,19032122897.621418,953751847766.9957,2021-12-25T23:59:11.000Z
2021-12-26T00:00:00.000Z,2021-12-26T23:59:59.999Z,2021-12-26T22:40:07.000Z,2021-12-26T11:49:03.000Z,50432.5932571234,51176.208111147556,49532.10185993562,50786.72561857236,20954969857.141506,960469006994.0298,2021-12-26T23:59:12.000Z
2021-12-27T00:00:00.000Z,2021-12-27T23:59:59.999Z,2021-12-27T17:43:02.000Z,2021-12-27T01:13:03.000Z,50779.82263602545,51930.797113004366,50476.591046080306,50643.27365679059,24325717042.396843,957800383326.2283,2021-12-27T23:59:12.000Z
2021-12-28T00:00:00.000Z,2021-12-28T23:59:59.999Z,2021-12-28T00:00:02.000Z,2021-12-28T22:37:08.000Z,50682.7164529036,50682.7164529036,47337.61523764037,47533.356878969076,33391390535.19071,899026565932.5732,2021-12-28T23:59:11.000Z
2021-12-29T00:00:00.000Z,2021-12-29T23:59:59.999Z,2021-12-29T03:10:13.000Z,2021-12-29T23:46:02.000Z,47568.331729706646,48099.41585392695,46178.778674143374,46431.077203576584,30040405710.00121,878220888353.515,2021-12-29T23:59:09.000Z
2021-12-30T00:00:00.000Z,2021-12-30T23:59:59.999Z,2021-12-30T19:32:02.000Z,2021-12-30T00:21:02.000Z,46476.95929030212,47869.40302452179,46045.674595042794,47129.306549809524,26658876194.417557,891462898492.1248,2021-12-30T23:59:10.000Z
2021-12-31T00:00:00.000Z,2021-12-31T23:59:59.999Z,2021-12-31T09:14:00.000Z,2021-12-31T20:01:00.000Z,47120.56262246243,48448.35213953112,45813.61572256467,46297.68949869014,36967180523.65619,875773715126.8306,2021-12-31T23:59:00.000Z
2022-01-01T00:00:00.000Z,2022-01-01T23:59:59.999Z,2022-01-01T17:49:00.000Z,2022-01-01T00:01:00.000Z,46302.98703706899,47802.801413354384,46279.732867307706,47662.97601005763,24570379746.6369,901653290859.8328,2022-01-01T23:59:00.000Z
2022-01-02T00:00:00.000Z,2022-01-02T23:59:59.999Z,2022-01-02T17:08:00.000Z,2022-01-02T18:35:00.000Z,47657.094067176025,47864.70968542062,46839.93822683817,47323.47339097581,27938730497.62666,895276969214.5183,2022-01-02T23:59:00.000Z
2022-01-03T00:00:00.000Z,2022-01-03T23:59:59.999Z,2022-01-03T12:19:00.000Z,2022-01-03T20:45:00.000Z,47321.79736207925,47500.616075824524,45824.436626334464,46450.47438023262,33066187923.170975,878802005955.6003,2022-01-03T23:59:00.000Z
2022-01-04T00:00:00.000Z,2022-01-04T23:59:59.999Z,2022-01-04T15:17:00.000Z,2022-01-04T19:03:00.000Z,46451.20874492884,47392.16239026769,45742.52669912799,45888.01603402492,42485826885.79934,868202410564.1611,2022-01-04T23:59:00.000Z
2022-01-05T00:00:00.000Z,2022-01-05T23:59:59.999Z,2022-01-05T10:11:00.000Z,2022-01-05T22:35:00.000Z,45889.798575474575,46921.490531662115,42793.3941313309,43563.6994136684,36846598739.81679,824267928895.732,2022-01-05T23:59:00.000Z
2022-01-06T00:00:00.000Z,2022-01-06T23:59:59.999Z,2022-01-06T01:20:00.000Z,2022-01-06T09:59:00.000Z,43560.20821814384,43736.288946848326,42636.066588036316,43152.499421799024,30202148889.12362,816525897929.3657,2022-01-06T23:59:00.000Z
2022-01-07T00:00:00.000Z,2022-01-07T23:59:59.999Z,2022-01-07T00:00:00.000Z,2022-01-07T16:22:00.000Z,43145.14331481877,43145.14331481877,41081.57032112711,41547.42065749093,84175373944.1811,786191454246.5449,2022-01-07T23:59:00.000Z
2022-01-08T00:00:00.000Z,2022-01-08T23:59:59.999Z,2022-01-08T22:31:00.000Z,2022-01-08T18:13:00.000Z,41550.98446522431,42215.03077701988,40666.32252279909,41729.88270165496,28063625200.832317,789681945166.4725,2022-01-08T23:59:00.000Z
2022-01-09T00:00:00.000Z,2022-01-09T23:59:59.999Z,2022-01-09T20:02:00.000Z,2022-01-09T15:19:00.000Z,41730.66708937195,42662.10489295865,41334.12958566618,41900.82418783687,21288908632.932774,792952398747.6702,2022-01-09T23:59:00.000Z
2022-01-10T00:00:00.000Z,2022-01-10T23:59:59.999Z,2022-01-10T05:01:00.000Z,2022-01-10T14:37:00.000Z,41899.45383118965,42188.66858578287,39792.70156117689,41813.706879547506,32098431742.92117,791341880824.9163,2022-01-10T23:59:00.000Z
2022-01-11T00:00:00.000Z,2022-01-11T23:59:59.999Z,2022-01-11T20:08:00.000Z,2022-01-11T14:37:00.000Z,41811.951028469906,42986.586081553025,41399.44647489332,42720.37919544518,26318115491.626064,808541916795.1958,2022-01-11T23:59:00.000Z
2022-01-12T00:00:00.000Z,2022-01-12T23:59:59.999Z,2022-01-12T21:28:00.000Z,2022-01-12T02:50:00.000Z,42726.70119182456,44106.892027755865,42517.95270008731,43936.37382613924,33490237715.26493,831596093528.389,2022-01-12T23:59:00.000Z
2022-01-13T00:00:00.000Z,2022-01-13T23:59:59.999Z,2022-01-13T14:41:00.000Z,2022-01-13T20:13:00.000Z,43934.01554020699,44262.18927542843,42431.11328806552,42574.335963225785,47671835055.570885,805863507379.9576,2022-01-13T23:59:00.000Z
2022-01-14T00:00:00.000Z,2022-01-14T23:59:59.999Z,2022-01-14T21:58:00.000Z,2022-01-14T12:15:00.000Z,42581.633639693006,43328.155168342324,41968.40220968556,43087.52484948676,23570743157.897686,815620174222.9049,2022-01-14T23:59:00.000Z
2022-01-15T00:00:00.000Z,2022-01-15T23:59:59.999Z,2022-01-15T20:33:00.000Z,2022-01-15T12:54:00.000Z,43089.72401051754,43705.06206850854,42652.933364280885,43149.68940300193,18359559211.41597,816840060430.4924,2022-01-15T23:59:00.000Z
2022-01-16T00:00:00.000Z,2022-01-16T23:59:59.999Z,2022-01-16T16:34:00.000Z,2022-01-16T13:31:00.000Z,43144.33494581361,43401.32169239732,42676.17671494233,43095.91174775058,17894636872.730183,815871330650.3359,2022-01-16T23:59:00.000Z
2022-01-17T00:00:00.000Z,2022-01-17T23:59:59.999Z,2022-01-17T00:09:00.000Z,2022-01-17T22:18:00.000Z,43100.149968403195,43165.96026311997,41665.94420861524,42234.998597622915,21682920687.235943,799615673644.4498,2022-01-17T23:59:00.000Z
2022-01-18T00:00:00.000Z,2022-01-18T23:59:59.999Z,2022-01-18T22:50:00.000Z,2022-01-18T14:37:00.000Z,42234.52254427659,42504.59106635044,41376.74268479033,42357.85769402519,22407805963.60236,801977203917.6204,2022-01-18T23:59:00.000Z
2022-01-19T00:00:00.000Z,2022-01-19T23:59:59.999Z,2022-01-19T14:59:00.000Z,2022-01-19T08:37:00.000Z,42356.26613087231,42466.54321174556,41229.12291420801,41723.89618396212,23080240053.106342,790019526787.1797,2022-01-19T23:59:00.000Z
2022-01-20T00:00:00.000Z,2022-01-20T23:59:59.999Z,2022-01-20T16:07:00.000Z,2022-01-20T23:58:00.000Z,41723.59454839432,43397.99901667951,40662.38629213403,40669.98040808747,20376803453.86428,770106902057.1084,2022-01-20T23:59:00.000Z
2022-01-21T00:00:00.000Z,2022-01-21T23:59:59.999Z,2022-01-21T00:45:00.000Z,2022-01-21T22:55:00.000Z,40689.162554583185,41035.877932035386,35780.06252878024,36450.87975217014,43004396130.38864,690247054205.5737,2022-01-21T23:59:00.000Z
2022-01-22T00:00:00.000Z,2022-01-22T23:59:59.999Z,2022-01-22T00:50:00.000Z,2022-01-22T10:14:00.000Z,36465.149131546954,36669.0798765203,34335.79190531842,35024.71860243523,39708112362.33637,663269225500.0793,2022-01-22T23:59:00.000Z
2022-01-23T00:00:00.000Z,2022-01-23T23:59:59.999Z,2022-01-23T23:28:00.000Z,2022-01-23T19:59:00.000Z,35041.82442215335,36416.69400181224,34779.382800720836,36259.00952802268,26005213134.05452,686675841867.4082,2022-01-23T23:59:00.000Z
2022-01-24T00:00:00.000Z,2022-01-24T23:59:59.999Z,2022-01-24T20:59:00.000Z,2022-01-24T11:07:00.000Z,36257.93830751038,37226.9475498143,33163.66555624277,36638.247060610396,41838293947.60377,693891980910.3864,2022-01-24T23:59:00.000Z
2022-01-25T00:00:00.000Z,2022-01-25T23:59:59.999Z,2022-01-25T18:34:00.000Z,2022-01-25T07:20:00.000Z,36638.72359317754,37414.91904520978,35772.33367001926,36931.684022036614,26412228558.993458,699484691973.3906,2022-01-25T23:59:00.000Z
2022-01-26T00:00:00.000Z,2022-01-26T23:59:59.999Z,2022-01-26T19:10:00.000Z,2022-01-26T22:17:00.000Z,36928.198943146825,38798.521643752974,36346.59465040555,36828.92982289729,31304883992.854675,697567073766.9639,2022-01-26T23:59:00.000Z
2022-01-27T00:00:00.000Z,2022-01-27T23:59:59.999Z,2022-01-27T23:58:00.000Z,2022-01-27T21:13:00.000Z,36818.694283021294,37135.55238195813,35618.903440185946,37125.46788660363,25032818530.172825,703215057137.0071,2022-01-27T23:59:00.000Z
2022-01-28T00:00:00.000Z,2022-01-28T23:59:59.999Z,2022-01-28T21:52:00.000Z,2022-01-28T12:52:00.000Z,37115.68113498832,37944.50818046343,36200.16568828125,37771.3171520344,22231169593.580322,715485063718.2765,2022-01-28T23:59:00.000Z
2022-01-29T00:00:00.000Z,2022-01-29T23:59:59.999Z,2022-01-29T21:26:00.000Z,2022-01-29T16:19:00.000Z,37767.6989210947,38561.90979701723,37395.97836397176,38124.374045524055,17187959457.06114,722207631005.1794,2022-01-29T23:59:00.000Z
2022-01-30T00:00:00.000Z,2022-01-30T23:59:59.999Z,2022-01-30T05:16:00.000Z,2022-01-30T20:08:00.000Z,38138.10932968927,38251.86736830774,37421.76022400621,37904.66517663261,14638552037.790253,718080873639.5503,2022-01-30T23:59:00.000Z
2022-01-31T00:00:00.000Z,2022-01-31T23:59:59.999Z,2022-01-31T19:19:00.000Z,2022-01-31T02:07:00.000Z,37907.34252016844,38632.32236897905,36718.59242453912,38464.46390777143,20724675152.44736,728720077247.097,2022-01-31T23:59:00.000Z
2022-02-01T00:00:00.000Z,2022-02-01T23:59:59.999Z,2022-02-01T17:04:00.000Z,2022-02-01T10:19:00.000Z,38463.10362699888,39097.55264808494,38097.13249921355,38726.78280861077,20279865215.057907,733726805339.4658,2022-02-01T23:59:00.000Z
2022-02-02T00:00:00.000Z,2022-02-02T23:59:59.999Z,2022-02-02T00:23:00.000Z,2022-02-02T21:52:00.000Z,38727.22347732997,38817.742721432034,36816.8532602464,36938.94801696346,19147913148.79644,699889857500.6986,2022-02-02T23:59:00.000Z
2022-02-03T00:00:00.000Z,2022-02-03T23:59:59.999Z,2022-02-03T23:59:00.000Z,2022-02-03T10:31:00.000Z,36930.771430362314,37140.27164329867,36361.214862127,37140.27164329867,18584364978.86105,703738732472.816,2022-02-03T23:59:00.000Z
2022-02-04T00:00:00.000Z,2022-02-04T23:59:59.999Z,2022-02-04T23:56:00.000Z,2022-02-04T01:49:00.000Z,37134.93759805543,41505.337657366515,37075.71515863766,41477.52490179808,29395662002.20927,785954218207.1324,2022-02-04T23:59:00.000Z
2022-02-05T00:00:00.000Z,2022-02-05T23:59:59.999Z,2022-02-05T15:41:00.000Z,2022-02-05T17:17:00.000Z,41478.12975091334,41820.91336697717,41013.67637848483,41416.51966250185,19641158620.853462,784830871147.637,2022-02-05T23:59:00.000Z
2022-02-06T00:00:00.000Z,2022-02-06T23:59:59.999Z,2022-02-06T23:46:00.000Z,2022-02-06T15:03:00.000Z,41416.475658420684,42466.224721021565,41226.28373937308,42383.63740286889,16131137310.257128,803198792041.4371,2022-02-06T23:59:00.000Z
2022-02-07T00:00:00.000Z,2022-02-07T23:59:59.999Z,2022-02-07T19:46:00.000Z,2022-02-07T00:50:00.000Z,42377.988331521585,44376.687357504234,41726.72520691174,43815.9630613541,28625964821.06939,830377917245.5139,2022-02-07T23:59:00.000Z
2022-02-08T00:00:00.000Z,2022-02-08T23:59:59.999Z,2022-02-08T06:20:00.000Z,2022-02-08T17:37:00.000Z,43830.32212989368,45268.46290393676,42779.986205844805,44091.15458714198,33058935951.02273,835637298674.7277,2022-02-08T23:59:00.000Z
2022-02-09T00:00:00.000Z,2022-02-09T23:59:59.999Z,2022-02-09T20:51:00.000Z,2022-02-09T05:23:00.000Z,44069.42626891448,44697.11198616377,43199.0007408204,44305.84068712807,23228608609.604767,839744637257.4698,2022-02-09T23:59:00.000Z
2022-02-10T00:00:00.000Z,2022-02-10T23:59:59.999Z,2022-02-10T17:19:00.000Z,2022-02-10T14:19:00.000Z,44314.83507372608,45621.323843958235,43366.84008937003,43533.52466682918,32118743486.537846,825146398254.3707,2022-02-10T23:59:00.000Z
2022-02-11T00:00:00.000Z,2022-02-11T23:59:59.999Z,2022-02-11T13:43:00.000Z,2022-02-11T22:56:00.000Z,43539.538593716155,43776.59945390782,42083.31367666602,42377.330976780446,26935471678.927814,803268114359.2253,2022-02-11T23:59:00.000Z
2022-02-12T00:00:00.000Z,2022-02-12T23:59:59.999Z,2022-02-12T18:19:00.000Z,2022-02-12T21:55:00.000Z,42381.69020179277,42958.47312516399,41828.78518516266,42219.09849099558,18141488207.298737,800316841247.4006,2022-02-12T23:59:00.000Z
2022-02-13T00:00:00.000Z,2022-02-13T23:59:59.999Z,2022-02-13T15:46:00.000Z,2022-02-13T18:55:00.000Z,42211.199677213954,42672.0382987345,41929.37100246463,42178.30177331181,14734876806.23107,799586171889.2874,2022-02-13T23:59:00.000Z
2022-02-14T00:00:00.000Z,2022-02-14T23:59:59.999Z,2022-02-14T16:37:00.000Z,2022-02-14T01:54:00.000Z,42138.20385183421,42757.97429452114,41656.626456252365,42565.101430795774,20817112461.1095,806962217846.065,2022-02-14T23:59:00.000Z
2022-02-15T00:00:00.000Z,2022-02-15T23:59:59.999Z,2022-02-15T23:49:00.000Z,2022-02-15T00:52:00.000Z,42564.64658947173,44640.95803356853,42474.39863972493,44549.16010246714,22708383835.15823,844623920473.597,2022-02-15T23:59:00.000Z
2022-02-16T00:00:00.000Z,2022-02-16T23:59:59.999Z,2022-02-16T00:00:00.000Z,2022-02-16T16:23:00.000Z,44552.231179924056,44552.231179924056,43433.06130527338,43944.43436712563,19784702548.09982,833201548541.691,2022-02-16T23:59:00.000Z
2022-02-17T00:00:00.000Z,2022-02-17T23:59:59.999Z,2022-02-17T01:13:00.000Z,2022-02-17T21:28:00.000Z,43919.65642217651,44115.919896433435,40231.85330046006,40517.16542629753,26233164990.62567,768259141726.7987,2022-02-17T23:59:00.000Z
2022-02-18T00:00:00.000Z,2022-02-18T23:59:59.999Z,2022-02-18T09:53:00.000Z,2022-02-18T16:07:00.000Z,40531.277905296156,40906.981727153296,39618.86908022122,40008.625474882334,23296993242.892406,758650277703.8011,2022-02-18T23:59:00.000Z
2022-02-19T00:00:00.000Z,2022-02-19T23:59:59.999Z,2022-02-19T06:56:00.000Z,2022-02-19T13:10:00.000Z,40003.675147289,40392.22646011352,39687.638848343566,40099.074905330635,13728656048.163498,760401764860.4042,2022-02-19T23:59:00.000Z
2022-02-20T00:00:00.000Z,2022-02-20T23:59:59.999Z,2022-02-20T00:04:00.000Z,2022-02-20T14:23:00.000Z,40095.02309322337,40097.38308866275,38097.638335332966,38415.70096139253,18333094856.021347,728515084121.9456,2022-02-20T23:59:00.000Z
2022-02-21T00:00:00.000Z,2022-02-21T23:59:59.999Z,2022-02-21T05:32:00.000Z,2022-02-21T22:07:00.000Z,38407.5360498814,39378.78930593695,36931.80380770997,37056.666021694844,29265702817.970722,702771073954.9353,2022-02-21T23:59:00.000Z
2022-02-22T00:00:00.000Z,2022-02-22T23:59:59.999Z,2022-02-22T23:52:00.000Z,2022-02-22T03:19:00.000Z,37050.16137176359,38338.88176252459,36473.10709282669,38259.107068737016,25475225474.275185,725610976488.1909,2022-02-22T23:59:00.000Z
2022-02-23T00:00:00.000Z,2022-02-23T23:59:59.999Z,2022-02-23T13:22:00.000Z,2022-02-23T23:22:00.000Z,38258.36311843943,39096.596675943314,37179.371353191505,37278.00013358225,21838194074.202335,707038520287.6085,2022-02-23T23:59:00.000Z
2022-02-24T00:00:00.000Z,2022-02-24T23:59:59.999Z,2022-02-24T20:20:00.000Z,2022-02-24T05:47:00.000Z,37260.002171627435,38947.22952604573,34439.65829872482,38308.23252279131,46354304695.168755,726610174512.609,2022-02-24T23:59:00.000Z
2022-02-25T00:00:00.000Z,2022-02-25T23:59:59.999Z,2022-02-25T13:43:00.000Z,2022-02-25T09:31:00.000Z,38309.36911363412,39611.99731536066,38095.5809407102,39195.65411588623,26533030781.907696,743475631488.1437,2022-02-25T23:59:00.000Z
2022-02-26T00:00:00.000Z,2022-02-26T23:59:59.999Z,2022-02-26T00:44:00.000Z,2022-02-26T09:16:00.000Z,39194.517812178456,39981.47995158581,38681.42313339207,39089.619187627926,17460617775.051487,741495129869.7544,2022-02-26T23:59:00.000Z
2022-02-27T00:00:00.000Z,2022-02-27T23:59:59.999Z,2022-02-27T12:56:00.000Z,2022-02-27T21:23:00.000Z,39083.17284417738,39761.92998563206,37252.71296530512,37691.26320319498,23438610461.069443,715000662267.4543,2022-02-27T23:59:00.000Z
2022-02-28T00:00:00.000Z,2022-02-28T23:59:59.999Z,2022-02-28T22:40:00.000Z,2022-02-28T00:59:00.000Z,37687.48257411493,43738.54419702141,37503.28614801405,43178.08456289455,35677496291.563965,819127383502.7278,2022-02-28T23:59:00.000Z
2022-03-01T00:00:00.000Z,2022-03-01T23:59:59.999Z,2022-03-01T13:07:00.000Z,2022-03-01T03:19:00.000Z,43179.354295676836,44778.36150041428,42935.945321409155,44334.601398604194,32464376039.585594,841111047924.3619,2022-03-01T23:59:00.000Z
2022-03-02T00:00:00.000Z,2022-03-02T23:59:59.999Z,2022-03-02T15:04:00.000Z,2022-03-02T13:46:00.000Z,44337.5777910913,45059.011076958945,43419.92010244655,43903.59760480282,29169479949.761696,832972244878.117,2022-03-02T23:59:00.000Z
2022-03-03T00:00:00.000Z,2022-03-03T23:59:59.999Z,2022-03-03T00:58:00.000Z,2022-03-03T21:07:00.000Z,43904.67572782591,43996.74198508873,41906.58925418082,42451.08127970622,24967366006.44125,805453019599.7305,2022-03-03T23:59:00.000Z
2022-03-04T00:00:00.000Z,2022-03-04T23:59:59.999Z,2022-03-04T00:05:00.000Z,2022-03-04T22:34:00.000Z,42457.43270725436,42479.25269397784,38801.93675422765,39129.89140001019,28510652168.631836,742471572175.4799,2022-03-04T23:59:00.000Z
2022-03-05T00:00:00.000Z,2022-03-05T23:59:59.999Z,2022-03-05T20:55:00.000Z,2022-03-05T01:04:00.000Z,39140.73532900591,39553.86830256026,38769.23406955583,39389.74175566486,16971245960.80363,747432875751.6222,2022-03-05T23:59:00.000Z
2022-03-06T00:00:00.000Z,2022-03-06T23:59:59.999Z,2022-03-06T01:01:00.000Z,2022-03-06T11:28:00.000Z,39393.35554721191,39633.753121470094,38199.15604367338,38410.600045298015,19740407514.281517,728884347784.5873,2022-03-06T23:59:00.000Z
2022-03-07T00:00:00.000Z,2022-03-07T23:59:59.999Z,2022-03-07T16:13:00.000Z,2022-03-07T20:05:00.000Z,38419.91717483921,39420.73318618795,37251.56802890601,38057.357550634326,28542631558.907795,722216833794.5632,2022-03-07T23:59:00.000Z
2022-03-08T00:00:00.000Z,2022-03-08T23:59:59.999Z,2022-03-08T18:19:00.000Z,2022-03-08T00:13:00.000Z,38055.221900365956,39287.57504067715,37948.514787717206,38726.33110558,25769305509.726486,734948776437.678,2022-03-08T23:59:00.000Z
2022-03-09T00:00:00.000Z,2022-03-09T23:59:59.999Z,2022-03-09T16:03:00.000Z,2022-03-09T00:14:00.000Z,38731.87712419454,42453.76721884183,38697.0298145881,41970.59740948708,32274640295.142166,796553672645.051,2022-03-09T23:59:00.000Z
2022-03-10T00:00:00.000Z,2022-03-10T23:59:59.999Z,2022-03-10T00:22:00.000Z,2022-03-10T13:52:00.000Z,41961.742893889685,41991.41716500742,38812.97411756674,39415.17826405168,31060506120.534466,748090466148.2057,2022-03-10T23:59:00.000Z
